000440,085358,1522281238.0752702,29350,29550,29850,0,0,0,0,0,0,0,167,20,1,0,0,0,0,0,0,0,28750,28650,28600,0,0,0,0,0,0,0,2,20,110,0,0,0,0,0,0,0,0,0,3,
000440,085403,1522281243.316603,29350,29550,29850,0,0,0,0,0,0,0,167,20,1,0,0,0,0,0,0,0,28750,28650,28600,0,0,0,0,0,0,0,2,20,110,0,0,0,0,0,0,0,0,0,3,
000440,085826,1522281505.8663318,29350,29550,29850,0,0,0,0,0,0,0,167,20,1,0,0,0,0,0,0,0,28750,28650,28600,0,0,0,0,0,0,0,2,20,110,0,0,0,0,0,0,0,0,0,3,
000440,090030,1522281629.876676,29350,29550,29850,29900,29950,30000,30050,30150,30400,30800,167,20,1,20,50,411,9,1,106,5,28750,28650,28600,28550,28500,28400,28350,28300,28250,28100,2,20,110,15,70,4,20,26,30,4,301,790,1,
000440,090031,1522281630.8357003,29350,29550,29850,29900,29950,30000,30050,30150,30400,30800,167,20,1,20,50,411,9,1,106,5,28750,28650,28600,28550,28500,28400,28350,28300,28250,28100,2,42,110,15,70,4,20,26,30,4,323,790,1,
000440,090117,1522281677.4810474,29350,29550,29850,29900,29950,30000,30050,30150,30400,30800,167,20,1,20,50,411,9,1,106,5,28800,28750,28650,28600,28550,28500,28400,28350,28300,28250,30,2,42,110,15,70,4,20,26,30,349,790,1,
000440,091330,1522282410.240181,29350,29550,29850,29900,29950,30000,30050,30150,30400,30800,167,20,1,20,50,411,9,1,106,5,28800,28750,28650,28600,28550,28500,28400,28350,28300,28250,30,2,42,110,15,70,4,20,26,30,349,790,1,
000440,091330,1522282410.4504955,29350,29550,29850,29900,29950,30000,30050,30150,30400,30800,167,20,1,20,50,411,9,1,106,5,28800,28750,28700,28650,28600,28550,28500,28400,28350,28300,30,2,12,42,110,15,70,4,20,26,331,790,1,
000440,091412,1522282452.612006,29350,29550,29850,29900,29950,30000,30050,30150,30400,30800,167,20,1,20,50,411,9,1,106,5,28800,28750,28700,28650,28600,28550,28500,28400,28350,28300,30,2,12,42,110,15,70,54,20,26,381,790,1,
000440,091446,1522282486.6267056,29350,29550,29850,29900,29950,30000,30050,30150,30400,30800,166,20,1,20,50,411,9,1,106,5,28800,28750,28700,28650,28600,28550,28500,28400,28350,28300,30,2,12,42,110,15,70,54,20,26,381,789,1,
000440,091453,1522282493.3276596,29350,29550,29850,29900,29950,30000,30050,30150,30400,30800,165,20,1,20,50,411,9,1,106,5,28800,28750,28700,28650,28600,28550,28500,28400,28350,28300,30,2,12,42,110,15,70,54,20,26,381,788,1,
000440,091737,1522282656.796912,29350,29550,29850,29900,29950,30000,30050,30100,30150,30400,165,20,1,20,50,411,9,98,1,106,28800,28750,28700,28650,28600,28550,28500,28400,28350,28300,30,2,12,42,110,15,70,54,20,26,381,881,1,
000440,092044,1522282843.9733706,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,165,20,1,20,50,411,9,98,1,7,28800,28750,28700,28650,28600,28550,28500,28400,28350,28300,30,2,12,42,110,15,70,54,20,26,381,782,1,
000440,092055,1522282855.5187626,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,165,20,1,20,50,411,9,98,1,7,28800,28750,28700,28650,28600,28550,28500,28400,28350,28300,30,2,12,42,110,15,70,54,20,26,381,782,1,
000440,092102,1522282862.4615037,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,165,20,1,20,50,411,9,98,1,7,28800,28750,28700,28650,28600,28550,28500,28400,28350,28300,30,2,12,42,110,15,70,54,20,26,381,782,1,
000440,092758,1522283277.7229667,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,165,20,1,20,50,411,9,98,1,7,28800,28750,28700,28650,28600,28550,28500,28400,28350,28300,30,8,12,42,110,15,70,54,20,26,387,782,1,
000440,092811,1522283291.4536586,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,165,20,1,20,50,411,9,98,1,7,28800,28750,28700,28650,28600,28550,28500,28400,28350,28300,33,8,12,42,110,15,70,54,20,26,390,782,1,
000440,092821,1522283301.3515508,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,165,20,1,20,50,411,9,98,1,7,28800,28750,28700,28650,28600,28550,28500,28400,28350,28300,33,8,12,48,110,15,70,54,20,26,396,782,1,
000440,092850,1522283330.1639724,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,165,20,1,20,50,411,9,98,1,7,28800,28750,28700,28650,28600,28550,28500,28400,28350,28300,33,7,12,48,110,15,70,54,20,26,395,782,1,
000440,092853,1522283332.6797411,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,165,20,1,20,50,411,9,98,1,7,28850,28800,28750,28700,28650,28600,28550,28500,28400,28350,1,33,7,12,48,110,15,70,54,20,370,782,1,
000440,092858,1522283338.5355718,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,165,20,1,20,50,411,9,98,1,7,28800,28750,28700,28650,28600,28550,28500,28400,28350,28300,33,7,12,48,110,15,70,54,20,25,394,782,1,
000440,092901,1522283341.620227,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,165,20,1,20,50,411,9,98,1,7,28850,28800,28750,28700,28650,28600,28550,28500,28400,28350,1,33,7,12,48,110,15,70,54,20,370,782,1,
000440,092905,1522283344.930195,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,165,20,1,20,50,411,9,98,1,7,28850,28800,28750,28700,28650,28600,28550,28500,28400,28350,1,33,7,12,48,110,15,70,54,20,370,782,1,
000440,093524,1522283724.3439744,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,164,20,1,20,50,411,9,98,1,7,28850,28800,28750,28700,28650,28600,28550,28500,28400,28350,1,33,7,12,48,110,15,70,54,20,370,781,1,
000440,093531,1522283730.9699755,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,163,20,1,20,50,411,9,98,1,7,28850,28800,28750,28700,28650,28600,28550,28500,28400,28350,1,33,7,12,48,110,15,70,54,20,370,780,1,
000440,094154,1522284113.6706786,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,169,20,1,20,50,411,9,98,1,7,28850,28800,28750,28700,28650,28600,28550,28500,28400,28350,1,33,7,12,48,110,15,70,54,20,370,786,1,
000440,094158,1522284117.7017484,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,169,30,1,20,50,411,9,98,1,7,28850,28800,28750,28700,28650,28600,28550,28500,28400,28350,1,33,7,12,48,110,15,70,54,20,370,796,1,
000440,094201,1522284120.88254,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,169,30,11,20,50,411,9,98,1,7,28850,28800,28750,28700,28650,28600,28550,28500,28400,28350,1,33,7,12,48,110,15,70,54,20,370,806,1,
000440,094204,1522284124.5140102,29350,29550,29850,29900,29950,30000,30050,30100,30150,30200,169,30,11,30,50,411,9,98,1,7,28850,28800,28750,28700,28650,28600,28550,28500,28400,28350,1,33,7,12,48,110,15,70,54,20,370,816,1,
