000250,090028,1522281628.4930246,38850,,2145,38850,090028,38850,090028,38850,090028,2265,88,100,0.26,0,0,0,0,0.00,38845,39000,38850,00,0
000250,090028,1522281628.4930246,39000,+,144,38850,090028,39000,090028,38850,090028,2409,94,250,0.65,0,0,144,1,0.00,38854,39100,38850,00,0
000250,090040,1522281640.390132,39000,+,1,38850,090028,39000,090028,38850,090028,2410,94,250,0.65,0,0,145,2,0.00,38855,39000,38850,00,0
000250,090045,1522281645.0046275,39000,+,20,38850,090028,39000,090028,38850,090028,2430,94,250,0.65,0,0,165,3,0.00,38856,39000,38850,00,0
000250,090050,1522281650.4446049,39000,+,100,38850,090028,39000,090028,38850,090028,2530,98,250,0.65,0,0,265,4,0.00,38861,39000,38850,00,0
000250,090051,1522281651.243147,39000,+,150,38850,090028,39000,090028,38850,090028,2680,104,250,0.65,0,0,415,5,0.00,38869,39000,38850,00,0
000250,090052,1522281652.524165,39000,+,100,38850,090028,39000,090028,38850,090028,2780,108,250,0.65,0,0,515,6,0.00,38874,39000,38850,00,0
000250,090053,1522281653.4264257,39000,+,20,38850,090028,39000,090028,38850,090028,2800,109,250,0.65,0,0,535,7,0.00,38875,39000,38850,00,0
000250,090055,1522281655.6162248,39000,+,20,38850,090028,39000,090028,38850,090028,2820,110,250,0.65,0,0,555,8,0.00,38876,39000,38850,00,0
000250,090104,1522281664.2307284,39000,+,139,38850,090028,39000,090028,38850,090028,2959,115,250,0.65,0,0,694,9,0.00,38882,39000,38850,00,7532
000250,090104,1522281664.2938569,39050,+,1,38850,090028,39050,090104,38850,090028,2960,115,300,0.77,0,0,695,10,0.00,38882,39050,38850,00,7532
000250,090120,1522281680.1893058,39050,+,130,38850,090028,39050,090104,38850,090028,3090,120,300,0.77,0,0,825,11,0.00,38889,39050,38950,00,7532
000250,090137,1522281697.5760643,39050,+,23,38850,090028,39050,090104,38850,090028,3113,121,300,0.77,0,0,848,12,0.00,38890,39050,38950,00,7532
000250,090157,1522281716.945041,39050,+,98,38850,090028,39050,090104,38850,090028,3211,125,300,0.77,0,0,946,13,0.00,38895,39050,38950,00,7532
000250,090157,1522281716.9455423,39100,+,243,38850,090028,39100,090157,38850,090028,3454,134,350,0.90,0,0,1189,14,0.00,38909,39150,39100,00,7532
000250,090157,1522281717.1130006,39100,-,44,38850,090028,39100,090157,38850,090028,3498,136,350,0.90,44,1,1189,14,2702.27,38912,39150,39100,00,7532
000250,090201,1522281721.3896904,39100,-,614,38850,090028,39100,090157,38850,090028,4112,160,350,0.90,658,2,1189,14,180.70,38940,39100,38950,00,9855
000250,090214,1522281733.6697452,39100,+,77,38850,090028,39100,090157,38850,090028,4189,163,350,0.90,658,2,1266,15,192.40,38943,39100,38950,00,9855
000250,090220,1522281740.4008524,39100,+,100,38850,090028,39100,090157,38850,090028,4289,167,350,0.90,658,2,1366,16,207.60,38947,39100,38950,00,9855
000250,090229,1522281749.499685,39050,+,30,38850,090028,39100,090157,38850,090028,4319,168,300,0.77,658,2,1396,17,212.16,38947,39050,39000,00,9855
000250,090231,1522281751.0916805,39050,+,20,38850,090028,39100,090157,38850,090028,4339,169,300,0.77,658,2,1416,18,215.20,38948,39050,39000,00,9855
000250,090232,1522281751.701874,39000,-,1,38850,090028,39100,090157,38850,090028,4340,169,250,0.65,659,3,1416,18,214.87,38948,39050,39000,00,9855
000250,090232,1522281751.701874,38950,-,186,38850,090028,39100,090157,38850,090028,4526,176,200,0.52,845,4,1416,18,167.57,38948,39050,39000,00,9855
000250,090232,1522281751.701874,38900,-,58,38850,090028,39100,090157,38850,090028,4584,179,150,0.39,903,5,1416,18,156.81,38947,39050,38900,00,9855
000250,090232,1522281752.2161222,38900,-,142,38850,090028,39100,090157,38850,090028,4726,184,150,0.39,1045,6,1416,18,135.50,38946,39050,38900,00,9855
000250,090232,1522281752.2161222,38850,-,10,38850,090028,39100,090157,38850,090028,4736,184,100,0.26,1055,7,1416,18,134.22,38946,39050,38850,00,9855
000250,090240,1522281759.9889681,38900,-,2,38850,090028,39100,090157,38850,090028,4738,185,150,0.39,1057,8,1416,18,133.96,38946,39050,38900,00,9855
000250,090244,1522281764.2135854,39050,+,1,38850,090028,39100,090157,38850,090028,4739,185,300,0.77,1057,8,1417,19,134.06,38946,39050,38900,00,9855
000250,090252,1522281771.7474008,39000,+,100,38850,090028,39100,090157,38850,090028,4839,188,250,0.65,1057,8,1517,20,143.52,38947,39000,38900,00,9855
000250,090252,1522281772.5949864,39000,+,1,38850,090028,39100,090157,38850,090028,4840,189,250,0.65,1057,8,1518,21,143.61,38947,39000,38900,00,9855
000250,090254,1522281773.9883208,39000,+,5,38850,090028,39100,090157,38850,090028,4845,189,250,0.65,1057,8,1523,22,144.09,38947,39000,38900,00,9855
000250,090304,1522281784.554132,39000,+,331,38850,090028,39100,090157,38850,090028,5176,202,250,0.65,1057,8,1854,23,175.40,38950,39050,39000,00,14189
000250,090323,1522281803.4871194,39000,-,200,38850,090028,39100,090157,38850,090028,5376,209,250,0.65,1257,9,1854,23,147.49,38952,39050,39000,00,14189
000250,090329,1522281808.8137648,39000,-,96,38850,090028,39100,090157,38850,090028,5472,213,250,0.65,1353,10,1854,23,137.03,38953,39000,38900,00,14189
000250,090334,1522281814.3008761,39000,+,100,38850,090028,39100,090157,38850,090028,5572,217,250,0.65,1353,10,1954,24,144.42,38954,39000,38900,00,14189
000250,090348,1522281828.5730238,38950,+,1,38850,090028,39100,090157,38850,090028,5573,217,200,0.52,1353,10,1955,25,144.49,38954,38950,38900,00,14189
000250,090348,1522281828.5730238,39000,+,372,38850,090028,39100,090157,38850,090028,5945,232,250,0.65,1353,10,2327,26,171.99,38957,39050,39000,00,14189
000250,090412,1522281851.715439,39000,-,1,38850,090028,39100,090157,38850,090028,5946,232,250,0.65,1354,11,2327,26,171.86,38957,39050,39000,00,15792
000250,090412,1522281852.4927118,39050,+,35,38850,090028,39100,090157,38850,090028,5981,233,300,0.77,1354,11,2362,27,174.45,38957,39050,39000,00,15792
000250,090435,1522281874.9521606,39050,+,1,38850,090028,39100,090157,38850,090028,5982,233,300,0.77,1354,11,2363,28,174.52,38957,39100,39000,00,15792
000250,090439,1522281879.035034,39050,+,1,38850,090028,39100,090157,38850,090028,5983,233,300,0.77,1354,11,2364,29,174.59,38957,39100,39050,00,15792
000250,090444,1522281883.8971949,39050,-,10,38850,090028,39100,090157,38850,090028,5993,233,300,0.77,1364,12,2364,29,173.31,38958,39050,39000,00,15792
000250,090444,1522281884.6195772,39050,+,3,38850,090028,39100,090157,38850,090028,5996,234,300,0.77,1364,12,2367,30,173.53,38958,39050,39000,00,15792
000250,090447,1522281887.1001477,39050,+,93,38850,090028,39100,090157,38850,090028,6089,237,300,0.77,1364,12,2460,31,180.35,38959,39100,39050,00,15792
000250,090456,1522281896.6167886,39050,-,5,38850,090028,39100,090157,38850,090028,6094,237,300,0.77,1369,13,2460,31,179.69,38959,39100,39050,00,15792
000250,090502,1522281901.8082092,39050,-,2,38850,090028,39100,090157,38850,090028,6096,237,300,0.77,1371,14,2460,31,179.43,38959,39100,39050,00,18948
000250,090502,1522281902.02962,39100,+,300,38850,090028,39100,090157,38850,090028,6396,249,350,0.90,1371,14,2760,32,201.31,38966,39100,39050,00,18948
000250,090513,1522281913.2021384,39100,+,2,38850,090028,39100,090157,38850,090028,6398,249,350,0.90,1371,14,2762,33,201.46,38966,39100,39050,00,18948
000250,090523,1522281922.8637033,39100,+,298,38850,090028,39100,090157,38850,090028,6696,261,350,0.90,1371,14,3060,34,223.19,38972,39150,39100,00,18948
000250,090529,1522281929.3575914,39100,-,5,38850,090028,39100,090157,38850,090028,6701,261,350,0.90,1376,15,3060,34,222.38,38972,39150,39100,00,18948
000250,090532,1522281932.3389144,39150,+,602,38850,090028,39150,090532,38850,090028,7303,285,400,1.03,1376,15,3662,35,266.13,38987,39200,39100,00,18948
000250,090534,1522281934.6839387,39150,-,5,38850,090028,39150,090532,38850,090028,7308,285,400,1.03,1381,16,3662,35,265.17,38987,39200,39150,00,18948
000250,090535,1522281934.6849406,39200,+,1,38850,090028,39200,090535,38850,090028,7309,285,450,1.16,1381,16,3663,36,265.24,38987,39200,39150,00,18948
000250,090538,1522281938.6136243,39200,+,302,38850,090028,39200,090535,38850,090028,7611,297,450,1.16,1381,16,3965,37,287.11,38995,39200,39150,00,18948
000250,090539,1522281938.787949,39200,+,3,38850,090028,39200,090535,38850,090028,7614,297,450,1.16,1381,16,3968,38,287.33,38995,39200,39150,00,18948
000250,090544,1522281944.0618746,39200,+,5,38850,090028,39200,090535,38850,090028,7619,297,450,1.16,1381,16,3973,39,287.69,38995,39200,39150,00,18948
000250,090544,1522281944.062876,39200,+,180,38850,090028,39200,090535,38850,090028,7799,304,450,1.16,1381,16,4153,40,300.72,39000,39200,39150,00,18948
000250,090552,1522281952.0757961,39250,+,55,38850,090028,39250,090552,38850,090028,7854,306,500,1.29,1381,16,4208,41,304.71,39002,39250,39200,00,18948
000250,090558,1522281958.4398277,39250,+,332,38850,090028,39250,090552,38850,090028,8186,319,500,1.29,1381,16,4540,42,328.75,39012,39250,39200,00,18948
000250,090558,1522281958.4398277,39250,+,327,38850,090028,39250,090552,38850,090028,8513,332,500,1.29,1381,16,4867,43,352.43,39021,39250,39200,00,18948
000250,090601,1522281961.319771,39300,+,2878,38850,090028,39300,090601,38850,090028,11391,445,550,1.42,1381,16,7745,44,560.83,39092,39350,39250,00,21944
000250,090601,1522281961.6599088,39350,+,105,38850,090028,39350,090601,38850,090028,11496,449,600,1.55,1381,16,7850,45,568.43,39094,39400,39300,00,21944
000250,090604,1522281964.399741,39400,+,41,38850,090028,39400,090604,38850,090028,11537,451,650,1.68,1381,16,7891,46,571.40,39095,39450,39300,00,21944
000250,090607,1522281967.4326408,39400,+,2,38850,090028,39400,090604,38850,090028,11539,451,650,1.68,1381,16,7893,47,571.54,39095,39400,39350,00,21944
000250,090610,1522281970.1982853,39400,+,20,38850,090028,39400,090604,38850,090028,11559,452,650,1.68,1381,16,7913,48,572.99,39096,39400,39350,00,21944
000250,090616,1522281976.4708538,39350,-,1,38850,090028,39400,090604,38850,090028,11560,452,600,1.55,1382,17,7913,48,572.58,39096,39400,39350,00,21944
000250,090618,1522281978.4318225,39400,+,12,38850,090028,39400,090604,38850,090028,11572,452,650,1.68,1382,17,7925,49,573.44,39096,39400,39350,00,21944
000250,090624,1522281984.6561053,39400,+,472,38850,090028,39400,090604,38850,090028,12044,471,650,1.68,1382,17,8397,50,607.60,39108,39450,39400,00,21944
000250,090646,1522282006.0708244,39450,+,10,38850,090028,39450,090646,38850,090028,12054,471,700,1.81,1382,17,8407,51,608.32,39108,39450,39400,00,21944
000250,090649,1522282009.5361915,39450,+,1,38850,090028,39450,090646,38850,090028,12055,471,700,1.81,1382,17,8408,52,608.39,39108,39450,39400,00,21944
000250,090651,1522282011.3484466,39450,+,15,38850,090028,39450,090646,38850,090028,12070,472,700,1.81,1382,17,8423,53,609.48,39109,39450,39400,00,21944
000250,090653,1522282013.018,39450,+,5,38850,090028,39450,090646,38850,090028,12075,472,700,1.81,1382,17,8428,54,609.84,39109,39450,39400,00,21944
000250,090653,1522282013.195485,39450,+,113,38850,090028,39450,090646,38850,090028,12188,477,700,1.81,1382,17,8541,55,618.02,39112,39450,39400,00,21944
000250,090654,1522282014.0343683,39450,+,16,38850,090028,39450,090646,38850,090028,12204,477,700,1.81,1382,17,8557,56,619.18,39113,39500,39450,00,21944
000250,090655,1522282014.756724,39450,-,1,38850,090028,39450,090646,38850,090028,12205,477,700,1.81,1383,18,8557,56,618.73,39113,39500,39450,00,21944
000250,090658,1522282018.35044,39500,+,100,38850,090028,39500,090658,38850,090028,12305,481,750,1.94,1383,18,8657,57,625.96,39116,39500,39450,00,21944
000250,090658,1522282018.4551613,39500,+,5,38850,090028,39500,090658,38850,090028,12310,482,750,1.94,1383,18,8662,58,626.32,39116,39500,39450,00,21944
000250,090658,1522282018.4551613,39500,+,2,38850,090028,39500,090658,38850,090028,12312,482,750,1.94,1383,18,8664,59,626.46,39116,39500,39450,00,21944
000250,090701,1522282021.087132,39450,-,100,38850,090028,39500,090658,38850,090028,12412,486,700,1.81,1483,19,8664,59,584.22,39119,39500,39450,00,22852
