001000,090009,1522281609.2735102,2935,,888,2935,090009,2935,090009,2935,090009,888,3,10,0.34,0,0,0,0,0.00,2936,2935,2930,00,0
001000,090052,1522281652.4123957,2935,+,247,2935,090009,2935,090009,2935,090009,1135,3,10,0.34,0,0,247,1,0.00,2936,2940,2935,00,0
001000,090052,1522281652.524165,2935,+,7,2935,090009,2935,090009,2935,090009,1142,3,10,0.34,0,0,254,2,0.00,2936,2940,2935,00,0
001000,090052,1522281652.5928302,2935,+,6,2935,090009,2935,090009,2935,090009,1148,3,10,0.34,0,0,260,3,0.00,2936,2940,2935,00,0
001000,090104,1522281664.1766655,2935,-,435,2935,090009,2935,090009,2935,090009,1583,5,10,0.34,435,1,260,3,59.77,2936,2940,2935,00,3183
001000,090105,1522281665.0756044,2935,-,7,2935,090009,2935,090009,2935,090009,1590,5,10,0.34,442,2,260,3,58.82,2936,2940,2935,00,3183
001000,090106,1522281666.207454,2935,-,1,2935,090009,2935,090009,2935,090009,1591,5,10,0.34,443,3,260,3,58.69,2936,2940,2935,00,3183
001000,090110,1522281669.9609182,2935,-,6,2935,090009,2935,090009,2935,090009,1597,5,10,0.34,449,4,260,3,57.91,2936,2940,2935,00,3183
001000,090124,1522281684.0074105,2935,-,4,2935,090009,2935,090009,2935,090009,1601,5,10,0.34,453,5,260,3,57.40,2936,2940,2935,00,3183
001000,090124,1522281684.124164,2935,-,102,2935,090009,2935,090009,2935,090009,1703,5,10,0.34,555,6,260,3,46.85,2936,2935,2930,00,3183
001000,090126,1522281685.9326253,2930,-,3,2935,090009,2935,090009,2930,090126,1706,5,5,0.17,558,7,260,3,46.59,2935,2935,2930,00,3183
001000,090129,1522281689.0249972,2930,-,6,2935,090009,2935,090009,2930,090126,1712,5,5,0.17,564,8,260,3,46.10,2935,2935,2930,00,3183
001000,090144,1522281704.6501086,2930,-,6,2935,090009,2935,090009,2930,090126,1718,5,5,0.17,570,9,260,3,45.61,2935,2935,2930,00,3183
001000,090147,1522281707.0646117,2930,-,159,2935,090009,2935,090009,2930,090126,1877,6,5,0.17,729,10,260,3,35.67,2935,2935,2930,00,3183
001000,090147,1522281707.0646117,2925,-,463,2935,090009,2935,090009,2925,090147,2340,7,0,0.00,1192,11,260,3,21.81,2933,2935,2925,00,3183
